time,tx,ty,tz,rx,ry,rz,rw
1539699439,-0.890760304389,-0.290206417218,0.0,0.0,0.0,0.826474437549,0.562974248149
1539699440,-0.902085571419,-0.213279052204,0.0,0.0,0.0,0.583310548802,0.812249225088
1539699441,-0.825708201841,-0.160111168491,0.0,0.0,0.0,0.025734905687,0.999668802469
1539699442,-0.748678139474,-0.177457606135,0.0,0.0,0.0,-0.275607071342,0.961270379355
1539699443,-0.710585801007,-0.208421980389,0.0,0.0,0.0,-0.390067412156,0.920786302013
1539699444,-0.530273822973,-0.393650672922,0.0,0.0,0.0,-0.25590408662,0.966702176708
1539699445,-0.370688711387,-0.417902217643,0.0,0.0,0.0,0.0942094083975,0.995552403126
1539699446,-0.269921247988,-0.372808916924,0.0,0.0,0.0,0.320722213189,0.947173300915
1539699447,-0.205050511638,-0.305710082641,0.0,0.0,0.0,0.442769063335,0.896635687754
1539699448,-0.042548721992,-0.129783620805,0.0,0.0,0.0,0.340511675218,0.940240287927
1539699450,0.185974407791,0.0156470152889,0.0,0.0,0.0,0.252794254224,0.96752005924
1539699451,0.392510020531,0.125863739529,0.0,0.0,0.0,0.237462385301,0.971396734382
1539699453,0.62743556202,0.289851318289,0.0,0.0,0.0,0.462951480279,0.886383622879
1539699454,0.673379063034,0.42793890414,0.0,0.0,0.0,0.666818685484,0.745219994827
1539699455,0.653609840022,0.567714911312,0.0,0.0,0.0,0.830485399319,0.557040394871
1539699456,0.604755984633,0.653547311602,0.0,0.0,0.0,0.890091306569,0.455782257191
1539699458,0.425642718506,0.88141478138,0.0,0.0,0.0,0.921301409293,0.388849216581
1539699459,0.246479394115,1.0332873913,0.0,0.0,0.0,0.963327530997,0.268328284055
1539699460,0.122955627692,1.08864333709,0.0,0.0,0.0,0.987676424902,0.15650967923
1539699461,-0.12310365835,1.12789221382,0.0,0.0,0.0,-0.99804572903,0.0624877809269
1539699462,-0.223402250849,1.09345711238,0.0,0.0,0.0,-0.950952427527,0.30933716327
1539699463,-0.257823433732,1.00937930609,0.0,0.0,0.0,-0.597169797482,0.80211485024
1539699464,-0.218537319914,0.966853275995,0.0,0.0,0.0,-0.231606965129,0.972809443675
1539699465,-0.124970035887,0.950045581602,0.0,0.0,0.0,0.036451422305,0.999335426077
1539699466,0.08611329702,0.97206607101,0.0,0.0,0.0,0.0311446949849,0.99951488632
1539699467,0.290198264604,0.972251842899,0.0,0.0,0.0,-0.0458186117843,0.998949775922
1539699469,0.566816319048,0.89117110602,0.0,0.0,0.0,-0.303902074172,0.952703274537
1539699470,0.637740223513,0.773300290123,0.0,0.0,0.0,-0.633704328561,0.773575351186
1539699471,0.640636265471,0.687439586376,0.0,0.0,0.0,-0.725857578601,0.687845022943
1539699472,0.643030688362,0.519540212837,0.0,0.0,0.0,-0.633696916155,0.773581423287
1539699473,0.74721091497,0.331140119249,0.0,0.0,0.0,-0.322613214739,0.946530883636
1539699474,0.832654943865,0.289354753014,0.0,0.0,0.0,-0.049874308663,0.99875550228
1539699475,0.929814746334,0.291389914681,0.0,0.0,0.0,0.0661118198287,0.99781222045
1539699476,1.0644045286,0.323766241087,0.0,0.0,0.0,0.183197733833,0.983076085722
1539699477,1.27313796536,0.434396429228,0.0,0.0,0.0,0.249358572537,0.968411225824
1539699478,1.44943193167,0.478673204084,0.0,0.0,0.0,-0.00112342183683,0.999999368961
1539699479,1.62431854019,0.429987238322,0.0,0.0,0.0,-0.274873704977,0.961480341095
1539699480,1.69121466863,0.349326354422,0.0,0.0,0.0,-0.497891384706,0.867239395458
1539699481,1.717083471,0.190502758392,0.0,0.0,0.0,-0.770675312773,0.637228030051
1539699482,1.68585879577,0.105268777784,0.0,0.0,0.0,-0.850720445238,0.52561842058
1539699483,1.62981814657,0.0213242056669,0.0,0.0,0.0,-0.906479997785,0.422248757981
1539699484,1.45923159458,-0.18241351331,0.0,0.0,0.0,-0.836874794832,0.547394353072
1539699485,1.43535771137,-0.272050786251,0.0,0.0,0.0,-0.747667358928,0.664073429971
1539699486,1.39299735149,-0.496727288748,0.0,0.0,0.0,-0.887262738023,0.461264385917
1539699487,1.31284844742,-0.558294526158,0.0,0.0,0.0,-0.974310836066,0.225207448199
1539699488,1.19282861738,-0.581089069027,0.0,0.0,0.0,0.997922752758,0.0644218870223
1539699489,1.09904277241,-0.524677461138,0.0,0.0,0.0,0.870491685133,0.492183122541
1539699490,1.06820639826,-0.387574733028,0.0,0.0,0.0,0.721215761229,0.69271049202
1539699493,1.00838245672,0.0644027727302,0.0,0.0,0.0,0.908498223413,0.417888714917
1539699494,0.935380482453,0.128192379533,0.0,0.0,0.0,0.955689202747,0.294377559866
1539699495,0.746962749962,0.266296997507,0.0,0.0,0.0,0.927880791034,0.372876973853
1539699496,0.684833814395,0.336629016492,0.0,0.0,0.0,0.882190254506,0.470893145899
1539699497,0.625011502851,0.455773182548,0.0,0.0,0.0,0.820315160727,0.571911738891
1539699498,0.555813425112,0.670595160458,0.0,0.0,0.0,0.874474990254,0.485070604573
1539699499,0.427009686203,0.792376008031,0.0,0.0,0.0,0.966296488195,0.257431732508
1539699500,0.269572308584,0.862831377991,0.0,0.0,0.0,0.98901040488,0.147845930074
1539699502,-0.0201156882601,0.928167543337,0.0,0.0,0.0,0.981702497871,0.190421127175
1539699504,-0.30293017005,0.977547001152,0.0,0.0,0.0,-0.95254883453,0.304385804262
1539699505,-0.350755145987,0.909707485131,0.0,0.0,0.0,-0.833090169924,0.553137206104
1539699506,-0.374595482188,0.727869508281,0.0,0.0,0.0,-0.654664647699,0.755919439526
1539699508,-0.313696841312,0.501388319854,0.0,0.0,0.0,-0.596827564392,0.802369527326
1539699509,-0.24335342538,0.270682759176,0.0,0.0,0.0,-0.611786481453,0.791022946008
1539699510,-0.187080381743,0.0826705901366,0.0,0.0,0.0,-0.520630798082,0.853781923027
1539699511,-0.118464687137,0.0119549344619,0.0,0.0,0.0,-0.291837982329,0.956467768443
1539699512,-0.0183424608189,-0.0174097234846,0.0,0.0,0.0,-0.0253678696117,0.999678183813
1539699513,0.125974455223,0.0168969764725,0.0,0.0,0.0,0.204036875423,0.978963203327
1539699514,0.306812131365,0.0628900360221,0.0,0.0,0.0,-0.0433644501825,0.999059319791
1539699515,0.374022049511,0.0316382021858,0.0,0.0,0.0,-0.511337035982,0.859380262534
1539699516,0.372049981031,-0.0346340435981,0.0,0.0,0.0,-0.86753139661,0.497382424194
1539699517,0.324323525623,-0.0723120449118,0.0,0.0,0.0,-0.963237164092,0.268652499918
1539699518,0.23903433443,-0.107610851967,0.0,0.0,0.0,-0.990154363648,0.139979770502
1539699519,0.0137650693795,-0.173682289409,0.0,0.0,0.0,-0.982884173862,0.184224593284
1539699520,-0.166057336732,-0.268347247202,0.0,0.0,0.0,-0.95659559721,0.291418708043
1539699521,-0.34099476671,-0.363251092193,0.0,0.0,0.0,-0.986132741102,0.165958479524
1539699522,-0.473854444307,-0.391047242613,0.0,0.0,0.0,-0.999175734985,0.0405937263367
1539699523,-0.609541589513,-0.385375810543,0.0,0.0,0.0,0.996611077793,0.0822578848495
1539699524,-0.824115836578,-0.29771802624,0.0,0.0,0.0,0.94645457766,0.322837005973
1539699525,-0.852303370657,-0.227098946858,0.0,0.0,0.0,0.683631403378,0.729827448316
1539699526,-0.818880370458,-0.16208566512,0.0,0.0,0.0,0.222997406538,0.974819037913
1539699527,-0.750969371401,-0.15868139039,0.0,0.0,0.0,-0.23988420481,0.970801508179
